date,coin,market_capitalization_in_usd
6/3/2017,BITCOIN,41736862990.0
6/4/2017,BITCOIN,41339921429.0
6/5/2017,BITCOIN,43970314463.0
6/6/2017,BITCOIN,47021733324.0
6/7/2017,BITCOIN,44332089814.0
6/8/2017,BITCOIN,45906967853.0
6/9/2017,BITCOIN,45950079689.0
6/10/2017,BITCOIN,47781111554.0
6/11/2017,BITCOIN,48734955097.0
6/12/2017,BITCOIN,43680217096.0
6/13/2017,BITCOIN,44368428525.0
6/14/2017,BITCOIN,40057150815.0
6/15/2017,BITCOIN,39505481201.0
6/16/2017,BITCOIN,40599749114.0
6/17/2017,BITCOIN,43496562774.0
6/18/2017,BITCOIN,41131103917.0
6/19/2017,BITCOIN,42471293997.0
6/20/2017,BITCOIN,44830856447.0
6/21/2017,BITCOIN,43294240942.0
6/22/2017,BITCOIN,44076228598.0
6/23/2017,BITCOIN,44068852430.0
6/24/2017,BITCOIN,42044207206.0
6/25/2017,BITCOIN,40990257366.0
6/26/2017,BITCOIN,39823410571.0
6/27/2017,BITCOIN,41534163466.0
6/28/2017,BITCOIN,42071787287.0
6/29/2017,BITCOIN,41708704321.0
6/30/2017,BITCOIN,40273068763.0
7/1/2017,BITCOIN,39615542859.0
7/2/2017,BITCOIN,41370488523.0
7/3/2017,BITCOIN,41918817680.0
7/4/2017,BITCOIN,42709253032.0
7/5/2017,BITCOIN,42851453106.0
7/6/2017,BITCOIN,42775411503.0
7/7/2017,BITCOIN,41015005023.0
7/8/2017,BITCOIN,41968715693.0
7/9/2017,BITCOIN,41195281328.0
7/10/2017,BITCOIN,38130359539.0
7/11/2017,BITCOIN,38132095672.0
7/12/2017,BITCOIN,39053487322.0
7/13/2017,BITCOIN,38545879294.0
7/14/2017,BITCOIN,36429580815.0
7/15/2017,BITCOIN,32728766810.0
7/16/2017,BITCOIN,31435051662.0
7/17/2017,BITCOIN,36456861658.0
7/18/2017,BITCOIN,37909768672.0
7/19/2017,BITCOIN,37145563305.0
7/20/2017,BITCOIN,46479908649.0
7/21/2017,BITCOIN,43888421936.0
7/22/2017,BITCOIN,46587404301.0
7/23/2017,BITCOIN,45333705064.0
7/24/2017,BITCOIN,45371377699.0
7/25/2017,BITCOIN,42140742568.0
7/26/2017,BITCOIN,41546403806.0
7/27/2017,BITCOIN,43904037844.0
7/28/2017,BITCOIN,46029171038.0
7/29/2017,BITCOIN,44594828238.0
7/30/2017,BITCOIN,45307309969.0
7/31/2017,BITCOIN,47178370615.0
8/1/2017,BITCOIN,44954870204.0
8/2/2017,BITCOIN,44346106068.0
8/3/2017,BITCOIN,45992799938.0
8/4/2017,BITCOIN,47161926534.0
8/5/2017,BITCOIN,53387777582.0
8/6/2017,BITCOIN,53272937538.0
8/7/2017,BITCOIN,55958573636.0
8/8/2017,BITCOIN,56511797951.0
8/9/2017,BITCOIN,55223234127.0
8/10/2017,BITCOIN,56710810917.0
8/11/2017,BITCOIN,60404943871.0
8/12/2017,BITCOIN,63886112715.0
8/13/2017,BITCOIN,67074148205.0
8/14/2017,BITCOIN,71055660578.0
8/15/2017,BITCOIN,68677106425.0
8/16/2017,BITCOIN,72062692117.0
8/17/2017,BITCOIN,71145078749.0
8/18/2017,BITCOIN,67850038464.0
8/19/2017,BITCOIN,68713761144.0
8/20/2017,BITCOIN,67489563565.0
8/21/2017,BITCOIN,65956080358.0
8/22/2017,BITCOIN,67310327159.0
8/23/2017,BITCOIN,68517713978.0
8/24/2017,BITCOIN,71479081624.0
8/25/2017,BITCOIN,71935931729.0
8/26/2017,BITCOIN,71757325229.0
8/27/2017,BITCOIN,71814078737.0
8/28/2017,BITCOIN,72397327204.0
8/29/2017,BITCOIN,76053940776.0
8/30/2017,BITCOIN,75835035217.0
8/31/2017,BITCOIN,78386345982.0
9/1/2017,BITCOIN,81337302684.0
9/2/2017,BITCOIN,76002486195.0
9/3/2017,BITCOIN,76512165470.0
9/4/2017,BITCOIN,72377228115.0
9/5/2017,BITCOIN,73700143236.0
9/6/2017,BITCOIN,76248805470.0
9/7/2017,BITCOIN,76715672194.0
9/8/2017,BITCOIN,71931114925.0
9/9/2017,BITCOIN,71776989942.0
9/10/2017,BITCOIN,70563390453.0
9/11/2017,BITCOIN,69756359191.0
9/12/2017,BITCOIN,68967526612.0
9/13/2017,BITCOIN,64385886678.0
9/14/2017,BITCOIN,53797846714.0
9/15/2017,BITCOIN,61289969016.0
9/16/2017,BITCOIN,61496818023.0
9/17/2017,BITCOIN,61515288495.0
9/18/2017,BITCOIN,67629984374.0
9/19/2017,BITCOIN,65073733640.0
9/20/2017,BITCOIN,64582823404.0
9/21/2017,BITCOIN,59973348986.0
9/22/2017,BITCOIN,60012303858.0
9/23/2017,BITCOIN,62613280674.0
9/24/2017,BITCOIN,60983077171.0
9/25/2017,BITCOIN,65000249826.0
9/26/2017,BITCOIN,64531789181.0
9/27/2017,BITCOIN,69809713133.0
9/28/2017,BITCOIN,69486873130.0
9/29/2017,BITCOIN,68952075465.0
9/30/2017,BITCOIN,71938913743.0
10/1/2017,BITCOIN,72735077240.0
10/2/2017,BITCOIN,72822788728.0
10/3/2017,BITCOIN,71499464248.0
10/4/2017,BITCOIN,70014303218.0
10/5/2017,BITCOIN,71726893837.0
10/6/2017,BITCOIN,72507648477.0
10/7/2017,BITCOIN,73727781716.0
10/8/2017,BITCOIN,76427080461.0
10/9/2017,BITCOIN,79373595751.0
10/10/2017,BITCOIN,78777388382.0
10/11/2017,BITCOIN,80013491739.0
10/12/2017,BITCOIN,89640478589.0
10/13/2017,BITCOIN,93313118336.0
10/14/2017,BITCOIN,96176536828.0
10/15/2017,BITCOIN,94596701288.0
10/16/2017,BITCOIN,95711219683.0
10/17/2017,BITCOIN,92966938475.0
10/18/2017,BITCOIN,92868621710.0
10/19/2017,BITCOIN,94950999937.0
10/20/2017,BITCOIN,99830983341.0
10/21/2017,BITCOIN,100330000000.0
10/22/2017,BITCOIN,99784808761.0
10/23/2017,BITCOIN,97994456563.0
10/24/2017,BITCOIN,91840397165.0
10/25/2017,BITCOIN,95486189643.0
10/26/2017,BITCOIN,98234529051.0
10/27/2017,BITCOIN,96104752754.0
10/28/2017,BITCOIN,95951756985.0
10/29/2017,BITCOIN,102830000000.0
10/30/2017,BITCOIN,101917000000.0
10/31/2017,BITCOIN,107079000000.0
11/1/2017,BITCOIN,112054000000.0
11/2/2017,BITCOIN,117354000000.0
11/3/2017,BITCOIN,119945000000.0
11/4/2017,BITCOIN,123654000000.0
11/5/2017,BITCOIN,122844000000.0
11/6/2017,BITCOIN,116425000000.0
11/7/2017,BITCOIN,118655000000.0
11/8/2017,BITCOIN,124219000000.0
11/9/2017,BITCOIN,118673000000.0
11/10/2017,BITCOIN,110394000000.0
11/11/2017,BITCOIN,105834000000.0
11/12/2017,BITCOIN,97208358771.0
11/13/2017,BITCOIN,108732000000.0
11/14/2017,BITCOIN,109959000000.0
11/15/2017,BITCOIN,121065000000.0
11/16/2017,BITCOIN,130694000000.0
11/17/2017,BITCOIN,128964000000.0
11/18/2017,BITCOIN,130097000000.0
11/19/2017,BITCOIN,133820000000.0
11/20/2017,BITCOIN,138037000000.0
11/21/2017,BITCOIN,135085000000.0
11/22/2017,BITCOIN,137731000000.0
11/23/2017,BITCOIN,134777000000.0
11/24/2017,BITCOIN,137476000000.0
11/25/2017,BITCOIN,146306000000.0
11/26/2017,BITCOIN,155672000000.0
11/27/2017,BITCOIN,162555000000.0
11/28/2017,BITCOIN,165940000000.0
11/29/2017,BITCOIN,163753000000.0
11/30/2017,BITCOIN,167061000000.0
12/1/2017,BITCOIN,180659000000.0
12/2/2017,BITCOIN,182785000000.0
12/3/2017,BITCOIN,187475000000.0
12/4/2017,BITCOIN,193322000000.0
12/5/2017,BITCOIN,196268000000.0
12/6/2017,BITCOIN,234017000000.0
12/7/2017,BITCOIN,284896000000.0
12/8/2017,BITCOIN,272653000000.0
12/9/2017,BITCOIN,251801000000.0
12/10/2017,BITCOIN,258943000000.0
12/11/2017,BITCOIN,282380000000.0
12/12/2017,BITCOIN,291793000000.0
12/13/2017,BITCOIN,276453000000.0
12/14/2017,BITCOIN,277960000000.0
12/15/2017,BITCOIN,296399000000.0
12/16/2017,BITCOIN,328899000000.0
12/17/2017,BITCOIN,322412000000.0
12/18/2017,BITCOIN,317959000000.0
12/19/2017,BITCOIN,295733000000.0
12/20/2017,BITCOIN,275664000000.0
12/21/2017,BITCOIN,261955000000.0
12/22/2017,BITCOIN,239729000000.0
12/23/2017,BITCOIN,249896000000.0
12/24/2017,BITCOIN,235098000000.0
12/25/2017,BITCOIN,236037000000.0
12/26/2017,BITCOIN,263660000000.0
12/27/2017,BITCOIN,258021000000.0
12/28/2017,BITCOIN,239612000000.0
12/29/2017,BITCOIN,244376000000.0
12/30/2017,BITCOIN,217181000000.0
12/31/2017,BITCOIN,233524000000.0
1/1/2018,BITCOIN,225888000000.0
1/2/2018,BITCOIN,247555000000.0
1/3/2018,BITCOIN,251879000000.0
1/4/2018,BITCOIN,252918000000.0
1/5/2018,BITCOIN,285287000000.0
1/6/2018,BITCOIN,287108000000.0
1/7/2018,BITCOIN,272505000000.0
1/8/2018,BITCOIN,250807000000.0
1/9/2018,BITCOIN,241454000000.0
1/10/2018,BITCOIN,246362000000.0
1/11/2018,BITCOIN,221499000000.0
1/12/2018,BITCOIN,231653000000.0
1/13/2018,BITCOIN,239101000000.0
1/14/2018,BITCOIN,229884000000.0
1/15/2018,BITCOIN,228408000000.0
1/16/2018,BITCOIN,192121000000.0
1/17/2018,BITCOIN,187582000000.0
1/18/2018,BITCOIN,189060000000.0
1/19/2018,BITCOIN,192348000000.0
1/20/2018,BITCOIN,214707000000.0
1/21/2018,BITCOIN,192100000000.0
1/22/2018,BITCOIN,180601000000.0
1/23/2018,BITCOIN,182510000000.0
1/24/2018,BITCOIN,188868000000.0
1/25/2018,BITCOIN,187285000000.0
1/26/2018,BITCOIN,185709000000.0
1/27/2018,BITCOIN,190534000000.0
1/28/2018,BITCOIN,195522000000.0
1/29/2018,BITCOIN,187406000000.0
1/30/2018,BITCOIN,167680000000.0
1/31/2018,BITCOIN,169219000000.0
2/1/2018,BITCOIN,152228000000.0
2/2/2018,BITCOIN,147972000000.0
2/3/2018,BITCOIN,153818000000.0
2/4/2018,BITCOIN,138987000000.0
2/5/2018,BITCOIN,115402000000.0
2/6/2018,BITCOIN,130399000000.0
2/7/2018,BITCOIN,128490000000.0
2/8/2018,BITCOIN,138514000000.0
2/9/2018,BITCOIN,145976000000.0
2/10/2018,BITCOIN,143797000000.0
2/11/2018,BITCOIN,136503000000.0
2/12/2018,BITCOIN,150194000000.0
2/13/2018,BITCOIN,143741000000.0
2/14/2018,BITCOIN,159670000000.0
2/15/2018,BITCOIN,170471000000.0
2/16/2018,BITCOIN,171884000000.0
2/17/2018,BITCOIN,187024000000.0
2/18/2018,BITCOIN,176357000000.0
2/19/2018,BITCOIN,187976000000.0
2/20/2018,BITCOIN,189794000000.0
2/21/2018,BITCOIN,176533000000.0
2/22/2018,BITCOIN,166750000000.0
2/23/2018,BITCOIN,171511000000.0
2/24/2018,BITCOIN,163552000000.0
2/25/2018,BITCOIN,162165000000.0
2/26/2018,BITCOIN,174158000000.0
2/27/2018,BITCOIN,179951000000.0
2/28/2018,BITCOIN,174108000000.0
3/1/2018,BITCOIN,184547000000.0
3/2/2018,BITCOIN,186096000000.0
3/3/2018,BITCOIN,193076000000.0
3/4/2018,BITCOIN,193721000000.0
3/5/2018,BITCOIN,195062000000.0
3/6/2018,BITCOIN,180486000000.0
3/7/2018,BITCOIN,167422000000.0
3/8/2018,BITCOIN,157761000000.0
3/9/2018,BITCOIN,156893000000.0
3/10/2018,BITCOIN,148596000000.0
3/11/2018,BITCOIN,160908000000.0
3/12/2018,BITCOIN,154742000000.0
3/13/2018,BITCOIN,154974000000.0
3/14/2018,BITCOIN,139113000000.0
3/15/2018,BITCOIN,139914000000.0
3/16/2018,BITCOIN,141763000000.0
3/17/2018,BITCOIN,133397000000.0
3/18/2018,BITCOIN,138615000000.0
3/19/2018,BITCOIN,144522000000.0
3/20/2018,BITCOIN,150605000000.0
3/21/2018,BITCOIN,150352000000.0
3/22/2018,BITCOIN,147507000000.0
3/23/2018,BITCOIN,148556000000.0
3/24/2018,BITCOIN,145850000000.0
3/25/2018,BITCOIN,142979000000.0
3/26/2018,BITCOIN,138430000000.0
3/27/2018,BITCOIN,132788000000.0
3/28/2018,BITCOIN,134434000000.0
3/29/2018,BITCOIN,120467000000.0
3/30/2018,BITCOIN,115797000000.0
3/31/2018,BITCOIN,117335000000.0
4/1/2018,BITCOIN,115353000000.0
4/2/2018,BITCOIN,119244000000.0
4/3/2018,BITCOIN,125830000000.0
4/4/2018,BITCOIN,114986000000.0
4/5/2018,BITCOIN,115303000000.0
4/6/2018,BITCOIN,112127000000.0
4/7/2018,BITCOIN,116823000000.0
4/8/2018,BITCOIN,118933000000.0
4/9/2018,BITCOIN,114312000000.0
4/10/2018,BITCOIN,115680000000.0
4/11/2018,BITCOIN,117867000000.0
4/12/2018,BITCOIN,134168000000.0
4/13/2018,BITCOIN,134435000000.0
4/14/2018,BITCOIN,135931000000.0
4/15/2018,BITCOIN,141650000000.0
4/16/2018,BITCOIN,136650000000.0
4/17/2018,BITCOIN,133962000000.0
4/18/2018,BITCOIN,138651000000.0
4/19/2018,BITCOIN,140540000000.0
4/20/2018,BITCOIN,150179000000.0
4/21/2018,BITCOIN,150605000000.0
4/22/2018,BITCOIN,149559000000.0
4/23/2018,BITCOIN,151783000000.0
4/24/2018,BITCOIN,164063000000.0
4/25/2018,BITCOIN,150534000000.0
4/26/2018,BITCOIN,157507000000.0
4/27/2018,BITCOIN,152705000000.0
4/28/2018,BITCOIN,158849000000.0
4/29/2018,BITCOIN,159806000000.0
4/30/2018,BITCOIN,156962000000.0
5/1/2018,BITCOIN,154317000000.0
5/2/2018,BITCOIN,156578000000.0
5/3/2018,BITCOIN,165895000000.0
5/4/2018,BITCOIN,164992000000.0
5/5/2018,BITCOIN,166701000000.0
5/6/2018,BITCOIN,163299000000.0
5/7/2018,BITCOIN,158967000000.0
5/8/2018,BITCOIN,156819000000.0
5/9/2018,BITCOIN,158211000000.0
5/10/2018,BITCOIN,153879000000.0
5/11/2018,BITCOIN,143373000000.0
5/12/2018,BITCOIN,144515000000.0
5/13/2018,BITCOIN,148108000000.0
5/14/2018,BITCOIN,147701000000.0
5/15/2018,BITCOIN,144606000000.0
5/16/2018,BITCOIN,141887000000.0
5/17/2018,BITCOIN,137177000000.0
5/18/2018,BITCOIN,140303000000.0
5/19/2018,BITCOIN,140257000000.0
5/20/2018,BITCOIN,145078000000.0
5/21/2018,BITCOIN,143171000000.0
5/22/2018,BITCOIN,136520000000.0
5/23/2018,BITCOIN,128238000000.0
5/24/2018,BITCOIN,129185000000.0
5/25/2018,BITCOIN,126639000000.0
5/26/2018,BITCOIN,124964000000.0
5/27/2018,BITCOIN,125182000000.0
5/28/2018,BITCOIN,121317000000.0
5/29/2018,BITCOIN,127179000000.0
5/30/2018,BITCOIN,125848000000.0
5/31/2018,BITCOIN,127639000000.0
6/1/2018,BITCOIN,128356000000.0
6/2/2018,BITCOIN,130378000000.0
6/3/2018,BITCOIN,131499000000.0
6/4/2018,BITCOIN,127837000000.0
6/5/2018,BITCOIN,129979000000.0
6/6/2018,BITCOIN,130670000000.0
6/7/2018,BITCOIN,130943000000.0
6/8/2018,BITCOIN,130216000000.0
6/9/2018,BITCOIN,129095000000.0
6/10/2018,BITCOIN,115242000000.0
6/11/2018,BITCOIN,117044000000.0
6/12/2018,BITCOIN,111540000000.0
6/13/2018,BITCOIN,107789000000.0
6/14/2018,BITCOIN,113326000000.0
6/15/2018,BITCOIN,109405000000.0
6/16/2018,BITCOIN,111054000000.0
6/17/2018,BITCOIN,110304000000.0
6/18/2018,BITCOIN,114645000000.0
6/19/2018,BITCOIN,115149000000.0
6/20/2018,BITCOIN,115516000000.0
6/21/2018,BITCOIN,114969000000.0
6/22/2018,BITCOIN,103676000000.0
6/23/2018,BITCOIN,105650000000.0
6/24/2018,BITCOIN,105188000000.0
6/25/2018,BITCOIN,106861000000.0
6/26/2018,BITCOIN,104350000000.0
6/27/2018,BITCOIN,105096000000.0
6/28/2018,BITCOIN,100305000000.0
6/29/2018,BITCOIN,106519000000.0
6/30/2018,BITCOIN,109178000000.0
7/1/2018,BITCOIN,108947000000.0
7/2/2018,BITCOIN,113189000000.0
7/3/2018,BITCOIN,111313000000.0
7/4/2018,BITCOIN,112712000000.0
7/5/2018,BITCOIN,111969000000.0
7/6/2018,BITCOIN,113064000000.0
7/7/2018,BITCOIN,115466000000.0
7/8/2018,BITCOIN,114914000000.0
7/9/2018,BITCOIN,114225000000.0
7/10/2018,BITCOIN,108153000000.0
7/11/2018,BITCOIN,109345000000.0
7/12/2018,BITCOIN,105609000000.0
7/13/2018,BITCOIN,106469000000.0
7/14/2018,BITCOIN,107271000000.0
7/15/2018,BITCOIN,108867000000.0
7/16/2018,BITCOIN,115107000000.0
7/17/2018,BITCOIN,125581000000.0
7/18/2018,BITCOIN,126548000000.0
7/19/2018,BITCOIN,128125000000.0
7/20/2018,BITCOIN,125741000000.0
7/21/2018,BITCOIN,127183000000.0
7/22/2018,BITCOIN,127010000000.0
7/23/2018,BITCOIN,132461000000.0
7/24/2018,BITCOIN,144176000000.0
7/25/2018,BITCOIN,140848000000.0
7/26/2018,BITCOIN,135906000000.0
7/27/2018,BITCOIN,140385000000.0
7/28/2018,BITCOIN,140685000000.0
7/29/2018,BITCOIN,141377000000.0
7/30/2018,BITCOIN,140398000000.0
7/31/2018,BITCOIN,132737000000.0
8/1/2018,BITCOIN,130545000000.0
8/2/2018,BITCOIN,129631000000.0
8/3/2018,BITCOIN,127389000000.0
8/4/2018,BITCOIN,120372000000.0
8/5/2018,BITCOIN,120891000000.0
8/6/2018,BITCOIN,119156000000.0
8/7/2018,BITCOIN,115602000000.0
8/8/2018,BITCOIN,107787000000.0
8/9/2018,BITCOIN,112799000000.0
8/10/2018,BITCOIN,105548000000.0
8/11/2018,BITCOIN,108624000000.0
8/12/2018,BITCOIN,108652000000.0
8/13/2018,BITCOIN,107823000000.0
8/14/2018,BITCOIN,106440000000.0
8/15/2018,BITCOIN,107922000000.0
8/16/2018,BITCOIN,108288000000.0
8/17/2018,BITCOIN,112988000000.0
8/18/2018,BITCOIN,110181000000.0
8/19/2018,BITCOIN,111767000000.0
8/20/2018,BITCOIN,108029000000.0
8/21/2018,BITCOIN,111487000000.0
8/22/2018,BITCOIN,109639000000.0
8/23/2018,BITCOIN,112259000000.0
8/24/2018,BITCOIN,115395000000.0
8/25/2018,BITCOIN,116228000000.0
8/26/2018,BITCOIN,115285000000.0
8/27/2018,BITCOIN,117873000000.0
8/28/2018,BITCOIN,122261000000.0
8/29/2018,BITCOIN,121247000000.0
8/30/2018,BITCOIN,120115000000.0
8/31/2018,BITCOIN,121132000000.0
9/1/2018,BITCOIN,124028000000.0
9/2/2018,BITCOIN,125668000000.0
9/3/2018,BITCOIN,125177000000.0
9/4/2018,BITCOIN,126937000000.0
9/5/2018,BITCOIN,117152000000.0
9/6/2018,BITCOIN,111940000000.0
9/7/2018,BITCOIN,110582000000.0
9/8/2018,BITCOIN,106782000000.0
9/9/2018,BITCOIN,107856000000.0
9/10/2018,BITCOIN,108663000000.0
9/11/2018,BITCOIN,108381000000.0
9/12/2018,BITCOIN,109242000000.0
9/13/2018,BITCOIN,112075000000.0
9/14/2018,BITCOIN,112151000000.0
9/15/2018,BITCOIN,112671000000.0
9/16/2018,BITCOIN,112220000000.0
9/17/2018,BITCOIN,108106000000.0
9/18/2018,BITCOIN,109529000000.0
9/19/2018,BITCOIN,110295000000.0
9/20/2018,BITCOIN,112288000000.0
9/21/2018,BITCOIN,116491000000.0
9/22/2018,BITCOIN,115888000000.0
9/23/2018,BITCOIN,115860000000.0
9/24/2018,BITCOIN,113684000000.0
9/25/2018,BITCOIN,110930000000.0
9/26/2018,BITCOIN,111751000000.0
9/27/2018,BITCOIN,115474000000.0
9/28/2018,BITCOIN,114540000000.0
9/29/2018,BITCOIN,113884000000.0
9/30/2018,BITCOIN,114243000000.0
10/1/2018,BITCOIN,113518000000.0
10/2/2018,BITCOIN,112611000000.0
10/3/2018,BITCOIN,111857000000.0
10/4/2018,BITCOIN,113267000000.0
10/5/2018,BITCOIN,113968000000.0
10/6/2018,BITCOIN,113378000000.0
10/7/2018,BITCOIN,113634000000.0
10/8/2018,BITCOIN,114339000000.0
10/9/2018,BITCOIN,114103000000.0
10/10/2018,BITCOIN,113053000000.0
10/11/2018,BITCOIN,106661000000.0
10/12/2018,BITCOIN,107233000000.0
10/13/2018,BITCOIN,107348000000.0
10/14/2018,BITCOIN,107100000000.0
10/15/2018,BITCOIN,111614000000.0
10/16/2018,BITCOIN,111958000000.0
10/17/2018,BITCOIN,111637000000.0
10/18/2018,BITCOIN,110846000000.0
10/19/2018,BITCOIN,110625000000.0
10/20/2018,BITCOIN,111073000000.0
10/21/2018,BITCOIN,111207000000.0
10/22/2018,BITCOIN,111093000000.0
10/23/2018,BITCOIN,110896000000.0
10/24/2018,BITCOIN,111214000000.0
10/25/2018,BITCOIN,111026000000.0
10/26/2018,BITCOIN,111068000000.0
10/27/2018,BITCOIN,111171000000.0
10/28/2018,BITCOIN,111134000000.0
10/29/2018,BITCOIN,108655000000.0
10/30/2018,BITCOIN,108825000000.0
10/31/2018,BITCOIN,109431000000.0
11/1/2018,BITCOIN,110079000000.0
11/2/2018,BITCOIN,110181000000.0
11/3/2018,BITCOIN,109920000000.0
11/4/2018,BITCOIN,111457000000.0
11/5/2018,BITCOIN,111166000000.0
11/6/2018,BITCOIN,111839000000.0
11/7/2018,BITCOIN,112887000000.0
11/8/2018,BITCOIN,111262000000.0
11/9/2018,BITCOIN,109963000000.0
11/10/2018,BITCOIN,110351000000.0
11/11/2018,BITCOIN,110055000000.0
11/12/2018,BITCOIN,109810000000.0
11/13/2018,BITCOIN,108903000000.0
11/14/2018,BITCOIN,96860221302.0
11/15/2018,BITCOIN,96248717598.0
11/16/2018,BITCOIN,95518040630.0
11/17/2018,BITCOIN,95616231626.0
11/18/2018,BITCOIN,96568300412.0
11/19/2018,BITCOIN,83309665039.0
11/20/2018,BITCOIN,75064932895.0
11/21/2018,BITCOIN,79100846618.0
11/22/2018,BITCOIN,74835214989.0
11/23/2018,BITCOIN,74603295134.0
11/24/2018,BITCOIN,66200481497.0
11/25/2018,BITCOIN,68650951140.0
11/26/2018,BITCOIN,64367371530.0
11/27/2018,BITCOIN,65700289252.0
11/28/2018,BITCOIN,73220546017.0
11/29/2018,BITCOIN,73757876887.0
11/30/2018,BITCOIN,69139707027.0
12/1/2018,BITCOIN,72186769334.0
12/2/2018,BITCOIN,71334198592.0
12/3/2018,BITCOIN,66905681722.0
12/4/2018,BITCOIN,67764822761.0
12/5/2018,BITCOIN,64577860936.0
12/6/2018,BITCOIN,61144670013.0
12/7/2018,BITCOIN,58729900522.0
12/8/2018,BITCOIN,59343948586.0
12/9/2018,BITCOIN,61656683797.0
12/10/2018,BITCOIN,59452937062.0
12/11/2018,BITCOIN,58395272773.0
12/12/2018,BITCOIN,59627489562.0
12/13/2018,BITCOIN,56799160024.0
12/14/2018,BITCOIN,55735437225.0
12/15/2018,BITCOIN,55499651896.0
12/16/2018,BITCOIN,55684427861.0
12/17/2018,BITCOIN,60984540764.0
12/18/2018,BITCOIN,63785396912.0
12/19/2018,BITCOIN,64458072015.0
12/20/2018,BITCOIN,70914924966.0
12/21/2018,BITCOIN,66935427170.0
12/22/2018,BITCOIN,69138519235.0
12/23/2018,BITCOIN,68758702225.0
12/24/2018,BITCOIN,70464629644.0
12/25/2018,BITCOIN,65615302891.0
12/26/2018,BITCOIN,66426458891.0
12/27/2018,BITCOIN,62557922647.0
12/28/2018,BITCOIN,67723456213.0
12/29/2018,BITCOIN,66719421376.0
12/30/2018,BITCOIN,66767437067.0
12/31/2018,BITCOIN,64362351164.0
1/1/2019,BITCOIN,66480140227.0
1/2/2019,BITCOIN,68060061858.0
1/3/2019,BITCOIN,66080363536.0
1/4/2019,BITCOIN,66840702441.0
1/5/2019,BITCOIN,66343570784.0
1/6/2019,BITCOIN,70671241074.0
1/7/2019,BITCOIN,69892707336.0
1/8/2019,BITCOIN,69754483224.0
1/9/2019,BITCOIN,69965986980.0
1/10/2019,BITCOIN,63397040767.0
1/11/2019,BITCOIN,63338354100.0
1/12/2019,BITCOIN,63219821366.0
1/13/2019,BITCOIN,61332009011.0
1/14/2019,BITCOIN,64105507741.0
1/15/2019,BITCOIN,62614046151.0
1/16/2019,BITCOIN,63069259783.0
1/17/2019,BITCOIN,63654546164.0
1/18/2019,BITCOIN,63123882958.0
1/19/2019,BITCOIN,64491943107.0
1/20/2019,BITCOIN,61893041071.0
1/21/2019,BITCOIN,61852610462.0
1/22/2019,BITCOIN,62587665112.0
1/23/2019,BITCOIN,62149501274.0
1/24/2019,BITCOIN,62431351929.0
1/25/2019,BITCOIN,62328325177.0
1/26/2019,BITCOIN,62259553752.0
1/27/2019,BITCOIN,61925598671.0
1/28/2019,BITCOIN,60136493367.0
1/29/2019,BITCOIN,59455924095.0
1/30/2019,BITCOIN,60198389711.0
1/31/2019,BITCOIN,59718838093.0
2/1/2019,BITCOIN,60337137183.0
2/2/2019,BITCOIN,60639099132.0
2/3/2019,BITCOIN,59788219917.0
2/4/2019,BITCOIN,59765870504.0
2/5/2019,BITCOIN,60036309267.0
2/6/2019,BITCOIN,59010177291.0
2/7/2019,BITCOIN,58866207389.0
2/8/2019,BITCOIN,63318160367.0
2/9/2019,BITCOIN,63478991741.0
2/10/2019,BITCOIN,63849176539.0
2/11/2019,BITCOIN,62954510736.0
2/12/2019,BITCOIN,62912631291.0
2/13/2019,BITCOIN,62712261903.0
2/14/2019,BITCOIN,62470064348.0
2/15/2019,BITCOIN,62529926712.0
2/16/2019,BITCOIN,62882694505.0
2/17/2019,BITCOIN,63556858701.0
2/18/2019,BITCOIN,67834010393.0
2/19/2019,BITCOIN,68355801176.0
2/20/2019,BITCOIN,68997040403.0
2/21/2019,BITCOIN,68312229780.0
2/22/2019,BITCOIN,69303748259.0
2/23/2019,BITCOIN,72152027336.0
2/24/2019,BITCOIN,65909594992.0
2/25/2019,BITCOIN,67107357151.0
2/26/2019,BITCOIN,66661232142.0
2/27/2019,BITCOIN,66724242475.0
2/28/2019,BITCOIN,66618356466.0
3/1/2019,BITCOIN,66936687246.0
3/2/2019,BITCOIN,66925595316.0
3/3/2019,BITCOIN,66453583651.0
3/4/2019,BITCOIN,64980234898.0
3/5/2019,BITCOIN,67481868719.0
3/6/2019,BITCOIN,67696627872.0
3/7/2019,BITCOIN,67772447204.0
3/8/2019,BITCOIN,67486113915.0
3/9/2019,BITCOIN,68743141713.0
3/10/2019,BITCOIN,68636402814.0
3/11/2019,BITCOIN,67722973399.0
3/12/2019,BITCOIN,67859035803.0
3/13/2019,BITCOIN,67743190818.0
3/14/2019,BITCOIN,67782767282.0
3/15/2019,BITCOIN,68636787012.0
3/16/2019,BITCOIN,70190805975.0
3/17/2019,BITCOIN,69799528648.0
3/18/2019,BITCOIN,69847925360.0
3/19/2019,BITCOIN,70326929804.0
3/20/2019,BITCOIN,70941970704.0
3/21/2019,BITCOIN,69991932308.0
3/22/2019,BITCOIN,70133970901.0
3/23/2019,BITCOIN,70104014184.0
3/24/2019,BITCOIN,69915870924.0
3/25/2019,BITCOIN,68823860548.0
3/26/2019,BITCOIN,68998149814.0
3/27/2019,BITCOIN,70929622724.0
3/28/2019,BITCOIN,70653886034.0
3/29/2019,BITCOIN,72044617182.0
