date,coin,price_in_usd
6/17/2017,XRP,0.260024326
6/18/2017,XRP,0.264732144
6/19/2017,XRP,0.278435913
6/20/2017,XRP,0.30861093
6/21/2017,XRP,0.26845652
6/22/2017,XRP,0.277886516
6/23/2017,XRP,0.292898496
6/24/2017,XRP,0.27759322
6/25/2017,XRP,0.256618968
6/26/2017,XRP,0.247296259
6/27/2017,XRP,0.258629984
6/28/2017,XRP,0.268036305
6/29/2017,XRP,0.255864683
6/30/2017,XRP,0.246807798
7/1/2017,XRP,0.238385431
7/2/2017,XRP,0.253846549
7/3/2017,XRP,0.252149653
7/4/2017,XRP,0.248149051
7/5/2017,XRP,0.25070562
7/6/2017,XRP,0.250358375
7/7/2017,XRP,0.230496885
7/8/2017,XRP,0.229994786
7/9/2017,XRP,0.226731424
7/10/2017,XRP,0.183619696
7/11/2017,XRP,0.176208991
7/12/2017,XRP,0.195816138
7/13/2017,XRP,0.191873032
7/14/2017,XRP,0.182841964
7/15/2017,XRP,0.172480436
7/16/2017,XRP,0.146670326
7/17/2017,XRP,0.17217362
7/18/2017,XRP,0.178597163
7/19/2017,XRP,0.161398501
7/20/2017,XRP,0.188177847
7/21/2017,XRP,0.183893346
7/22/2017,XRP,0.197838613
7/23/2017,XRP,0.197205833
7/24/2017,XRP,0.190898133
7/25/2017,XRP,0.173923143
7/26/2017,XRP,0.173176121
7/27/2017,XRP,0.172192218
7/28/2017,XRP,0.163180308
7/29/2017,XRP,0.168880931
7/30/2017,XRP,0.163037471
7/31/2017,XRP,0.164794645
8/1/2017,XRP,0.176988271
8/2/2017,XRP,0.171422834
8/3/2017,XRP,0.174829471
8/4/2017,XRP,0.173936458
8/5/2017,XRP,0.184119361
8/6/2017,XRP,0.179952204
8/7/2017,XRP,0.177528745
8/8/2017,XRP,0.193840014
8/9/2017,XRP,0.185041144
8/10/2017,XRP,0.181067586
8/11/2017,XRP,0.178466649
8/12/2017,XRP,0.171879191
8/13/2017,XRP,0.165757781
8/14/2017,XRP,0.168560104
8/15/2017,XRP,0.157444698
8/16/2017,XRP,0.159765479
8/17/2017,XRP,0.158785991
8/18/2017,XRP,0.156673373
8/19/2017,XRP,0.15354778
8/20/2017,XRP,0.158690973
8/21/2017,XRP,0.19538348
8/22/2017,XRP,0.243836793
8/23/2017,XRP,0.248750403
8/24/2017,XRP,0.217791472
8/25/2017,XRP,0.217167906
8/26/2017,XRP,0.209806416
8/27/2017,XRP,0.201696432
8/28/2017,XRP,0.224806864
8/29/2017,XRP,0.219479644
8/30/2017,XRP,0.231493306
8/31/2017,XRP,0.260323942
9/1/2017,XRP,0.253909016
9/2/2017,XRP,0.22827745
9/3/2017,XRP,0.231701172
9/4/2017,XRP,0.212356272
9/5/2017,XRP,0.219889304
9/6/2017,XRP,0.232453217
9/7/2017,XRP,0.22849644
9/8/2017,XRP,0.214420628
9/9/2017,XRP,0.214095919
9/10/2017,XRP,0.218515115
9/11/2017,XRP,0.215168047
9/12/2017,XRP,0.209634271
9/13/2017,XRP,0.198979894
9/14/2017,XRP,0.172045325
9/15/2017,XRP,0.18471256
9/16/2017,XRP,0.183463656
9/17/2017,XRP,0.182925394
9/18/2017,XRP,0.194195581
9/19/2017,XRP,0.185056404
9/20/2017,XRP,0.182035159
9/21/2017,XRP,0.171087689
9/22/2017,XRP,0.172806364
9/23/2017,XRP,0.178791065
9/24/2017,XRP,0.17628109
9/25/2017,XRP,0.184124625
9/26/2017,XRP,0.190669241
9/27/2017,XRP,0.210391252
9/28/2017,XRP,0.202194099
9/29/2017,XRP,0.196588201
9/30/2017,XRP,0.198252942
10/1/2017,XRP,0.203982451
10/2/2017,XRP,0.202492285
10/3/2017,XRP,0.202702089
10/4/2017,XRP,0.212669405
10/5/2017,XRP,0.237666142
10/6/2017,XRP,0.233990796
10/7/2017,XRP,0.239693225
10/8/2017,XRP,0.277819698
10/9/2017,XRP,0.248675673
10/10/2017,XRP,0.256813144
10/11/2017,XRP,0.262836575
10/12/2017,XRP,0.24803639
10/13/2017,XRP,0.257525404
10/14/2017,XRP,0.255567106
10/15/2017,XRP,0.26480499
10/16/2017,XRP,0.256635154
10/17/2017,XRP,0.224913007
10/18/2017,XRP,0.21801795
10/19/2017,XRP,0.213797718
10/20/2017,XRP,0.207547285
10/21/2017,XRP,0.208102498
10/22/2017,XRP,0.201404233
10/23/2017,XRP,0.193666861
10/24/2017,XRP,0.204963529
10/25/2017,XRP,0.202399865
10/26/2017,XRP,0.201953651
10/27/2017,XRP,0.200690635
10/28/2017,XRP,0.199234089
10/29/2017,XRP,0.200649122
10/30/2017,XRP,0.2018527
10/31/2017,XRP,0.19845616
11/1/2017,XRP,0.190921504
11/2/2017,XRP,0.200280453
11/3/2017,XRP,0.207707073
11/4/2017,XRP,0.201964961
11/5/2017,XRP,0.200105453
11/6/2017,XRP,0.203081192
11/7/2017,XRP,0.205646538
11/8/2017,XRP,0.217191625
11/9/2017,XRP,0.216923202
11/10/2017,XRP,0.204894033
11/11/2017,XRP,0.2096165
11/12/2017,XRP,0.192066096
11/13/2017,XRP,0.201291978
11/14/2017,XRP,0.204729511
11/15/2017,XRP,0.208796702
11/16/2017,XRP,0.224187659
11/17/2017,XRP,0.222622367
11/18/2017,XRP,0.227346334
11/19/2017,XRP,0.231032459
11/20/2017,XRP,0.241210536
11/21/2017,XRP,0.231368893
11/22/2017,XRP,0.239572432
11/23/2017,XRP,0.243892612
11/24/2017,XRP,0.241178717
11/25/2017,XRP,0.250732969
11/26/2017,XRP,0.246951936
11/27/2017,XRP,0.24754073
11/28/2017,XRP,0.279796844
11/29/2017,XRP,0.236059297
11/30/2017,XRP,0.237187655
12/1/2017,XRP,0.248288629
12/2/2017,XRP,0.245290947
12/3/2017,XRP,0.246135293
12/4/2017,XRP,0.2470761
12/5/2017,XRP,0.235547634
12/6/2017,XRP,0.223898106
12/7/2017,XRP,0.209620607
12/8/2017,XRP,0.241106367
12/9/2017,XRP,0.242901082
12/10/2017,XRP,0.23399913
12/11/2017,XRP,0.247504944
12/12/2017,XRP,0.38470015
12/13/2017,XRP,0.474714901
12/14/2017,XRP,0.850351762
12/15/2017,XRP,0.741837341
12/16/2017,XRP,0.744262909
12/17/2017,XRP,0.722209579
12/18/2017,XRP,0.760395691
12/19/2017,XRP,0.748307781
12/20/2017,XRP,0.720258629
12/21/2017,XRP,1.099467206
12/22/2017,XRP,1.077472986
12/23/2017,XRP,1.06318908
12/24/2017,XRP,1.009153366
12/25/2017,XRP,1.00245765
12/26/2017,XRP,1.071115635
12/27/2017,XRP,1.222059173
12/28/2017,XRP,1.269932709
12/29/2017,XRP,1.934031707
12/30/2017,XRP,1.962483312
12/31/2017,XRP,1.98108308
1/1/2018,XRP,2.009839541
1/2/2018,XRP,2.184124504
1/3/2018,XRP,2.732365966
1/4/2018,XRP,2.72749003
1/5/2018,XRP,2.455255552
1/6/2018,XRP,2.623005246
1/7/2018,XRP,2.745794317
1/8/2018,XRP,2.389786505
1/9/2018,XRP,2.031398652
1/10/2018,XRP,1.931495137
1/11/2018,XRP,1.893650539
1/12/2018,XRP,2.006825176
1/13/2018,XRP,1.987319701
1/14/2018,XRP,1.835478916
1/15/2018,XRP,1.650925784
1/16/2018,XRP,1.166083359
1/17/2018,XRP,1.291578618
1/18/2018,XRP,1.567589513
1/19/2018,XRP,1.524469511
1/20/2018,XRP,1.568428519
1/21/2018,XRP,1.356311098
1/22/2018,XRP,1.292666862
1/23/2018,XRP,1.333664085
1/24/2018,XRP,1.333669392
1/25/2018,XRP,1.297684524
1/26/2018,XRP,1.206206603
1/27/2018,XRP,1.205493234
1/28/2018,XRP,1.354532174
1/29/2018,XRP,1.255691813
1/30/2018,XRP,1.09026872
1/31/2018,XRP,1.108947716
2/1/2018,XRP,0.941342185
2/2/2018,XRP,0.894631703
2/3/2018,XRP,0.942659178
2/4/2018,XRP,0.824120468
2/5/2018,XRP,0.671327297
2/6/2018,XRP,0.765304705
2/7/2018,XRP,0.713293782
2/8/2018,XRP,0.77260969
2/9/2018,XRP,0.906066364
2/10/2018,XRP,1.032910611
2/11/2018,XRP,0.965454296
2/12/2018,XRP,1.046416974
2/13/2018,XRP,0.985900421
2/14/2018,XRP,1.131710058
2/15/2018,XRP,1.112982612
2/16/2018,XRP,1.114200584
2/17/2018,XRP,1.179747733
2/18/2018,XRP,1.075575267
2/19/2018,XRP,1.107711488
2/20/2018,XRP,1.025785673
2/21/2018,XRP,0.951413067
2/22/2018,XRP,0.895772588
2/23/2018,XRP,0.943102238
2/24/2018,XRP,0.902875271
2/25/2018,XRP,0.90456583
2/26/2018,XRP,0.927405678
2/27/2018,XRP,0.931317195
2/28/2018,XRP,0.883394268
3/1/2018,XRP,0.915277916
3/2/2018,XRP,0.898498065
3/3/2018,XRP,0.895876844
3/4/2018,XRP,0.998516848
3/5/2018,XRP,0.944510628
3/6/2018,XRP,0.898266167
3/7/2018,XRP,0.853065153
3/8/2018,XRP,0.808905852
3/9/2018,XRP,0.827671672
3/10/2018,XRP,0.776240497
3/11/2018,XRP,0.814408719
3/12/2018,XRP,0.783477435
3/13/2018,XRP,0.778446268
3/14/2018,XRP,0.688274142
3/15/2018,XRP,0.685540009
3/16/2018,XRP,0.683820975
3/17/2018,XRP,0.62926326
3/18/2018,XRP,0.65036022
3/19/2018,XRP,0.710679387
3/20/2018,XRP,0.698126372
3/21/2018,XRP,0.676698418
3/22/2018,XRP,0.651797738
3/23/2018,XRP,0.631876072
3/24/2018,XRP,0.632444533
3/25/2018,XRP,0.633474069
3/26/2018,XRP,0.592746779
3/27/2018,XRP,0.572639664
3/28/2018,XRP,0.572213927
3/29/2018,XRP,0.506565088
3/30/2018,XRP,0.497079361
3/31/2018,XRP,0.500415818
4/1/2018,XRP,0.478626898
4/2/2018,XRP,0.492125195
4/3/2018,XRP,0.547541244
4/4/2018,XRP,0.490211574
4/5/2018,XRP,0.491251479
4/6/2018,XRP,0.469963153
4/7/2018,XRP,0.483558077
4/8/2018,XRP,0.498410704
4/9/2018,XRP,0.484668704
4/10/2018,XRP,0.489038729
4/11/2018,XRP,0.539131243
4/12/2018,XRP,0.637240062
4/13/2018,XRP,0.648560452
4/14/2018,XRP,0.641764963
4/15/2018,XRP,0.691091522
4/16/2018,XRP,0.660704379
4/17/2018,XRP,0.655013869
4/18/2018,XRP,0.712415761
4/19/2018,XRP,0.774174973
4/20/2018,XRP,0.921068713
4/21/2018,XRP,0.860764232
4/22/2018,XRP,0.862756463
4/23/2018,XRP,0.875093512
4/24/2018,XRP,0.930464269
4/25/2018,XRP,0.791885096
4/26/2018,XRP,0.846801474
4/27/2018,XRP,0.812587997
4/28/2018,XRP,0.863099674
4/29/2018,XRP,0.865753463
4/30/2018,XRP,0.826351325
5/1/2018,XRP,0.83482022
5/2/2018,XRP,0.857569917
5/3/2018,XRP,0.878975244
5/4/2018,XRP,0.888938432
5/5/2018,XRP,0.897898693
5/6/2018,XRP,0.858129759
5/7/2018,XRP,0.823312329
5/8/2018,XRP,0.807628278
5/9/2018,XRP,0.793586897
5/10/2018,XRP,0.755921404
5/11/2018,XRP,0.678869625
5/12/2018,XRP,0.6860517
5/13/2018,XRP,0.734563368
5/14/2018,XRP,0.729064506
5/15/2018,XRP,0.692088925
5/16/2018,XRP,0.701596173
5/17/2018,XRP,0.657470721
5/18/2018,XRP,0.676467521
5/19/2018,XRP,0.673805422
5/20/2018,XRP,0.697826179
5/21/2018,XRP,0.676965617
5/22/2018,XRP,0.640551271
5/23/2018,XRP,0.592792305
5/24/2018,XRP,0.628663517
5/25/2018,XRP,0.602163514
5/26/2018,XRP,0.607458653
5/27/2018,XRP,0.603584567
5/28/2018,XRP,0.550156321
5/29/2018,XRP,0.5982902
5/30/2018,XRP,0.601474606
5/31/2018,XRP,0.610638273
6/1/2018,XRP,0.620257246
6/2/2018,XRP,0.642762397
6/3/2018,XRP,0.674551182
6/4/2018,XRP,0.654442113
6/5/2018,XRP,0.673306868
6/6/2018,XRP,0.672098615
6/7/2018,XRP,0.675148263
6/8/2018,XRP,0.673591054
6/9/2018,XRP,0.660304985
6/10/2018,XRP,0.574900971
6/11/2018,XRP,0.595900682
6/12/2018,XRP,0.553835573
6/13/2018,XRP,0.529342683
6/14/2018,XRP,0.556598713
6/15/2018,XRP,0.533372765
6/16/2018,XRP,0.533302377
6/17/2018,XRP,0.526263516
6/18/2018,XRP,0.537684329
6/19/2018,XRP,0.548014442
6/20/2018,XRP,0.539731276
6/21/2018,XRP,0.534506025
6/22/2018,XRP,0.483273454
6/23/2018,XRP,0.488836857
6/24/2018,XRP,0.475292466
6/25/2018,XRP,0.480842694
6/26/2018,XRP,0.456650038
6/27/2018,XRP,0.47124983
6/28/2018,XRP,0.445834017
6/29/2018,XRP,0.455613537
6/30/2018,XRP,0.465709903
7/1/2018,XRP,0.462216609
7/2/2018,XRP,0.488879701
7/3/2018,XRP,0.483515881
7/4/2018,XRP,0.490573226
7/5/2018,XRP,0.476618107
7/6/2018,XRP,0.476333932
7/7/2018,XRP,0.482153248
7/8/2018,XRP,0.478302764
7/9/2018,XRP,0.473452422
7/10/2018,XRP,0.443094287
7/11/2018,XRP,0.449404061
7/12/2018,XRP,0.431117252
7/13/2018,XRP,0.436528816
7/14/2018,XRP,0.438731937
7/15/2018,XRP,0.4460905
7/16/2018,XRP,0.479972586
7/17/2018,XRP,0.508714885
7/18/2018,XRP,0.486011318
7/19/2018,XRP,0.476135378
7/20/2018,XRP,0.444186257
7/21/2018,XRP,0.454912038
7/22/2018,XRP,0.449032956
7/23/2018,XRP,0.44562087
7/24/2018,XRP,0.458524526
7/25/2018,XRP,0.461119451
7/26/2018,XRP,0.448614341
7/27/2018,XRP,0.454675511
7/28/2018,XRP,0.454268923
7/29/2018,XRP,0.454201775
7/30/2018,XRP,0.446021857
7/31/2018,XRP,0.433726537
8/1/2018,XRP,0.446825086
8/2/2018,XRP,0.430585067
8/3/2018,XRP,0.440329345
8/4/2018,XRP,0.429049143
8/5/2018,XRP,0.434405638
8/6/2018,XRP,0.413048913
8/7/2018,XRP,0.378083809
8/8/2018,XRP,0.328851844
8/9/2018,XRP,0.345418975
8/10/2018,XRP,0.318401753
8/11/2018,XRP,0.302907498
8/12/2018,XRP,0.295565691
8/13/2018,XRP,0.276230749
8/14/2018,XRP,0.269633652
8/15/2018,XRP,0.280179063
8/16/2018,XRP,0.290396324
8/17/2018,XRP,0.360631942
8/18/2018,XRP,0.32592332
8/19/2018,XRP,0.34263165
8/20/2018,XRP,0.315904202
8/21/2018,XRP,0.334267839
8/22/2018,XRP,0.318943533
8/23/2018,XRP,0.325992718
8/24/2018,XRP,0.32665645
8/25/2018,XRP,0.327888123
8/26/2018,XRP,0.32231498
8/27/2018,XRP,0.337693757
8/28/2018,XRP,0.352742947
8/29/2018,XRP,0.344613065
8/30/2018,XRP,0.334262318
8/31/2018,XRP,0.335427223
9/1/2018,XRP,0.346471598
9/2/2018,XRP,0.341398631
9/3/2018,XRP,0.335325082
9/4/2018,XRP,0.330982476
9/5/2018,XRP,0.28181794
9/6/2018,XRP,0.301367105
9/7/2018,XRP,0.287530592
9/8/2018,XRP,0.276079296
9/9/2018,XRP,0.276037898
9/10/2018,XRP,0.266838077
9/11/2018,XRP,0.262899708
9/12/2018,XRP,0.269488415
9/13/2018,XRP,0.280588931
9/14/2018,XRP,0.27724795
9/15/2018,XRP,0.2817133
9/16/2018,XRP,0.281007008
9/17/2018,XRP,0.271760284
9/18/2018,XRP,0.320854692
9/19/2018,XRP,0.325449688
9/20/2018,XRP,0.456864434
9/21/2018,XRP,0.563130012
9/22/2018,XRP,0.569993507
9/23/2018,XRP,0.572309739
9/24/2018,XRP,0.491712166
9/25/2018,XRP,0.530266911
9/26/2018,XRP,0.517606145
9/27/2018,XRP,0.54205778
9/28/2018,XRP,0.539831291
9/29/2018,XRP,0.570051906
9/30/2018,XRP,0.580981012
10/1/2018,XRP,0.572776258
10/2/2018,XRP,0.519232579
10/3/2018,XRP,0.525117213
10/4/2018,XRP,0.525220185
10/5/2018,XRP,0.517738051
10/6/2018,XRP,0.484766514
10/7/2018,XRP,0.478180115
10/8/2018,XRP,0.487484238
10/9/2018,XRP,0.476860187
10/10/2018,XRP,0.458279483
10/11/2018,XRP,0.379268134
10/12/2018,XRP,0.41539386
10/13/2018,XRP,0.413673175
10/14/2018,XRP,0.402302856
10/15/2018,XRP,0.440524835
10/16/2018,XRP,0.463394973
10/17/2018,XRP,0.463679713
10/18/2018,XRP,0.453789036
10/19/2018,XRP,0.45032328
10/20/2018,XRP,0.455595232
10/21/2018,XRP,0.452395332
10/22/2018,XRP,0.449203347
10/23/2018,XRP,0.458746127
10/24/2018,XRP,0.452873563
10/25/2018,XRP,0.455366431
10/26/2018,XRP,0.457139496
10/27/2018,XRP,0.453291144
10/28/2018,XRP,0.458697141
10/29/2018,XRP,0.439287382
10/30/2018,XRP,0.443326746
10/31/2018,XRP,0.449449931
11/1/2018,XRP,0.455463969
11/2/2018,XRP,0.456596835
11/3/2018,XRP,0.453267379
11/4/2018,XRP,0.466739502
11/5/2018,XRP,0.493347946
11/6/2018,XRP,0.546572449
11/7/2018,XRP,0.533487659
11/8/2018,XRP,0.490897744
11/9/2018,XRP,0.497540278
11/10/2018,XRP,0.503095885
11/11/2018,XRP,0.500910182
11/12/2018,XRP,0.513783512
11/13/2018,XRP,0.502704221
11/14/2018,XRP,0.457181865
11/15/2018,XRP,0.47238065
11/16/2018,XRP,0.465306205
11/17/2018,XRP,0.485464447
11/18/2018,XRP,0.505267528
11/19/2018,XRP,0.469252454
11/20/2018,XRP,0.420398467
11/21/2018,XRP,0.44279609
11/22/2018,XRP,0.420068026
11/23/2018,XRP,0.401423245
11/24/2018,XRP,0.367261943
11/25/2018,XRP,0.368075558
11/26/2018,XRP,0.349266345
11/27/2018,XRP,0.356692002
11/28/2018,XRP,0.387345286
11/29/2018,XRP,0.375998298
11/30/2018,XRP,0.358598161
12/1/2018,XRP,0.368014737
12/2/2018,XRP,0.363673088
12/3/2018,XRP,0.345193623
12/4/2018,XRP,0.346674686
12/5/2018,XRP,0.334688651
12/6/2018,XRP,0.306809449
12/7/2018,XRP,0.299364905
12/8/2018,XRP,0.302589389
12/9/2018,XRP,0.308125859
12/10/2018,XRP,0.297335799
12/11/2018,XRP,0.296620302
12/12/2018,XRP,0.302532864
12/13/2018,XRP,0.295105687
12/14/2018,XRP,0.286147042
12/15/2018,XRP,0.281508131
12/16/2018,XRP,0.283512081
12/17/2018,XRP,0.325454045
12/18/2018,XRP,0.346678412
12/19/2018,XRP,0.350200948
12/20/2018,XRP,0.373898809
12/21/2018,XRP,0.354352412
12/22/2018,XRP,0.359180408
12/23/2018,XRP,0.367426189
12/24/2018,XRP,0.40779233
12/25/2018,XRP,0.377348035
12/26/2018,XRP,0.375352173
12/27/2018,XRP,0.334127703
12/28/2018,XRP,0.372163334
12/29/2018,XRP,0.366791843
12/30/2018,XRP,0.365720683
12/31/2018,XRP,0.347623565
1/1/2019,XRP,0.36132228
1/2/2019,XRP,0.373486542
1/3/2019,XRP,0.354332623
1/4/2019,XRP,0.356292907
1/5/2019,XRP,0.350902338
1/6/2019,XRP,0.365484443
1/7/2019,XRP,0.36240317
1/8/2019,XRP,0.363734873
1/9/2019,XRP,0.36941635
1/10/2019,XRP,0.327923986
1/11/2019,XRP,0.327179161
1/12/2019,XRP,0.32798063
1/13/2019,XRP,0.314443953
1/14/2019,XRP,0.332465497
1/15/2019,XRP,0.324128591
1/16/2019,XRP,0.327294516
1/17/2019,XRP,0.327354014
1/18/2019,XRP,0.321018452
1/19/2019,XRP,0.328141129
1/20/2019,XRP,0.31693922
1/21/2019,XRP,0.318364631
1/22/2019,XRP,0.318073191
1/23/2019,XRP,0.31430992
1/24/2019,XRP,0.315671
1/25/2019,XRP,0.313558217
1/26/2019,XRP,0.311729981
1/27/2019,XRP,0.305317737
1/28/2019,XRP,0.292854599
1/29/2019,XRP,0.286000094
1/30/2019,XRP,0.318169518
1/31/2019,XRP,0.307163335
2/1/2019,XRP,0.305512049
2/2/2019,XRP,0.306847698
2/3/2019,XRP,0.298177846
2/4/2019,XRP,0.294600196
2/5/2019,XRP,0.29577355
2/6/2019,XRP,0.286195185
2/7/2019,XRP,0.28825002
2/8/2019,XRP,0.308054288
2/9/2019,XRP,0.308792641
2/10/2019,XRP,0.306387172
2/11/2019,XRP,0.299148814
2/12/2019,XRP,0.300996538
2/13/2019,XRP,0.300924264
2/14/2019,XRP,0.298294111
2/15/2019,XRP,0.29851294
2/16/2019,XRP,0.297802434
2/17/2019,XRP,0.299771529
2/18/2019,XRP,0.319033954
2/19/2019,XRP,0.322211487
2/20/2019,XRP,0.327827923
2/21/2019,XRP,0.316343959
2/22/2019,XRP,0.319876411
2/23/2019,XRP,0.331609164
2/24/2019,XRP,0.298354717
2/25/2019,XRP,0.326069029
2/26/2019,XRP,0.315186762
2/27/2019,XRP,0.309173016
2/28/2019,XRP,0.312256366
3/1/2019,XRP,0.315224493
3/2/2019,XRP,0.313196571
3/3/2019,XRP,0.308792191
3/4/2019,XRP,0.300905708
3/5/2019,XRP,0.313250089
3/6/2019,XRP,0.315546209
3/7/2019,XRP,0.311513911
3/8/2019,XRP,0.305974199
3/9/2019,XRP,0.311577207
3/10/2019,XRP,0.311788306
3/11/2019,XRP,0.308886586
3/12/2019,XRP,0.308543766
3/13/2019,XRP,0.312569978
3/14/2019,XRP,0.309386946
3/15/2019,XRP,0.313049335
3/16/2019,XRP,0.317420259
3/17/2019,XRP,0.314186479
3/18/2019,XRP,0.313200719
3/19/2019,XRP,0.314561223
3/20/2019,XRP,0.316510452
3/21/2019,XRP,0.309382381
3/22/2019,XRP,0.309859168
3/23/2019,XRP,0.309827443
3/24/2019,XRP,0.306078259
3/25/2019,XRP,0.301029467
3/26/2019,XRP,0.299389832
3/27/2019,XRP,0.308906018
3/28/2019,XRP,0.304765569
3/29/2019,XRP,0.306751437
3/30/2019,XRP,0.310007093
3/31/2019,XRP,0.308098727
4/1/2019,XRP,0.312174062
4/2/2019,XRP,0.355325199
4/3/2019,XRP,0.341348262
4/4/2019,XRP,0.331234683
4/5/2019,XRP,0.363378416
4/6/2019,XRP,0.35296781
4/7/2019,XRP,0.361907749
4/8/2019,XRP,0.358323496
4/9/2019,XRP,0.349982086
4/10/2019,XRP,0.354077435
4/11/2019,XRP,0.328655259
4/12/2019,XRP,0.325503574
4/13/2019,XRP,0.326618928
4/14/2019,XRP,0.329165275
4/15/2019,XRP,0.318752699
4/16/2019,XRP,0.325543888
4/17/2019,XRP,0.335391452
4/18/2019,XRP,0.336151616
4/19/2019,XRP,0.331853033
4/20/2019,XRP,0.327691945
4/21/2019,XRP,0.321946886
4/22/2019,XRP,0.324162485
4/23/2019,XRP,0.320969304
4/24/2019,XRP,0.300092837
4/25/2019,XRP,0.286106415
4/26/2019,XRP,0.293399567
4/27/2019,XRP,0.292159859
4/28/2019,XRP,0.290600841
4/29/2019,XRP,0.288100618
4/30/2019,XRP,0.305453454
5/1/2019,XRP,0.299293837
5/2/2019,XRP,0.296848552
5/3/2019,XRP,0.301920544
5/4/2019,XRP,0.300058124
5/5/2019,XRP,0.297219407
5/6/2019,XRP,0.300192328
5/7/2019,XRP,0.295868476
5/8/2019,XRP,0.297276038
5/9/2019,XRP,0.293192151
5/10/2019,XRP,0.296976009
5/11/2019,XRP,0.332920272
5/12/2019,XRP,0.3094269
5/13/2019,XRP,0.324656478
5/14/2019,XRP,0.406766272
5/15/2019,XRP,0.461552121
5/16/2019,XRP,0.417305638
5/17/2019,XRP,0.387566292
5/18/2019,XRP,0.372366245
5/19/2019,XRP,0.42152766
5/20/2019,XRP,0.399427725
5/21/2019,XRP,0.399299679
5/22/2019,XRP,0.373538176
5/23/2019,XRP,0.381028436
5/24/2019,XRP,0.383394441
5/25/2019,XRP,0.387120675
5/26/2019,XRP,0.410467103
5/27/2019,XRP,0.436962271
5/28/2019,XRP,0.448330384
5/29/2019,XRP,0.44470625
5/30/2019,XRP,0.418969094
5/31/2019,XRP,0.438675382
6/1/2019,XRP,0.429236845
6/2/2019,XRP,0.44552574
6/3/2019,XRP,0.422813652
6/4/2019,XRP,0.395295086
6/5/2019,XRP,0.402035018
6/6/2019,XRP,0.41991059
6/7/2019,XRP,0.42151076
6/8/2019,XRP,0.40989769
6/9/2019,XRP,0.384387823
6/10/2019,XRP,0.400065644
6/11/2019,XRP,0.393711301
6/12/2019,XRP,0.401030008
6/13/2019,XRP,0.399955819
6/14/2019,XRP,0.40431909
6/15/2019,XRP,0.411087452
6/16/2019,XRP,0.431302934
6/17/2019,XRP,0.446997357
6/18/2019,XRP,0.425370372
6/19/2019,XRP,0.434899378
6/20/2019,XRP,0.430329405
6/21/2019,XRP,0.443364691
6/22/2019,XRP,0.472279102
6/23/2019,XRP,0.465609867
6/24/2019,XRP,0.468637897
6/25/2019,XRP,0.464794198
6/26/2019,XRP,0.461336874
6/27/2019,XRP,0.404836422
6/28/2019,XRP,0.419953159
6/29/2019,XRP,0.426287827
6/30/2019,XRP,0.394969507
7/1/2019,XRP,0.406365902
7/2/2019,XRP,0.397262248
7/3/2019,XRP,0.405854961
7/4/2019,XRP,0.387436181
7/5/2019,XRP,0.379271365
7/6/2019,XRP,0.388610199
7/7/2019,XRP,0.397226533
7/8/2019,XRP,0.40252619
7/9/2019,XRP,0.39408793
7/10/2019,XRP,0.360632318
7/11/2019,XRP,0.327601232
7/12/2019,XRP,0.344821943
7/13/2019,XRP,0.33182526
7/14/2019,XRP,0.306857261
7/15/2019,XRP,0.314682224
7/16/2019,XRP,0.296561418
7/17/2019,XRP,0.31010536
7/18/2019,XRP,0.322859355
7/19/2019,XRP,0.320317093
7/20/2019,XRP,0.335801797
7/21/2019,XRP,0.330491927
7/22/2019,XRP,0.32058639
7/23/2019,XRP,0.308311093
7/24/2019,XRP,0.316297899
7/25/2019,XRP,0.313290356
7/26/2019,XRP,0.323510433
7/27/2019,XRP,0.309236548
7/28/2019,XRP,0.311160544
7/29/2019,XRP,0.309736558
7/30/2019,XRP,0.318742423
7/31/2019,XRP,0.319506571
8/1/2019,XRP,0.316164817
8/2/2019,XRP,0.312213982
8/3/2019,XRP,0.316040052
8/4/2019,XRP,0.319999818
8/5/2019,XRP,0.321288613
8/6/2019,XRP,0.311128298
8/7/2019,XRP,0.311278032
8/8/2019,XRP,0.307257069
8/9/2019,XRP,0.295604285
8/10/2019,XRP,0.298637821
8/11/2019,XRP,0.302618656
8/12/2019,XRP,0.300392976
8/13/2019,XRP,0.296120057
8/14/2019,XRP,0.262105681
8/15/2019,XRP,0.264910924
8/16/2019,XRP,0.261571761
8/17/2019,XRP,0.265468855
8/18/2019,XRP,0.283237344
8/19/2019,XRP,0.282230614
8/20/2019,XRP,0.274476717
8/21/2019,XRP,0.26502394
8/22/2019,XRP,0.271238568
8/23/2019,XRP,0.27740058
8/24/2019,XRP,0.271987435
8/25/2019,XRP,0.269426151
8/26/2019,XRP,0.269861028
8/27/2019,XRP,0.269316924
8/28/2019,XRP,0.256080715
8/29/2019,XRP,0.256537622
8/30/2019,XRP,0.255203049
8/31/2019,XRP,0.257875467
9/1/2019,XRP,0.256850459
9/2/2019,XRP,0.261800578
9/3/2019,XRP,0.262974605
9/4/2019,XRP,0.25877428
9/5/2019,XRP,0.256367174
9/6/2019,XRP,0.251729022
9/7/2019,XRP,0.260575927
9/8/2019,XRP,0.262321262
9/9/2019,XRP,0.258908387
9/10/2019,XRP,0.258313514
9/11/2019,XRP,0.254513271
9/12/2019,XRP,0.254211174
9/13/2019,XRP,0.255454178
9/14/2019,XRP,0.262351216
9/15/2019,XRP,0.260336585
9/16/2019,XRP,0.261029238
